id,telegram_id,symbol,status,old_pnl_usdt,new_pnl_usdt,delta,db_order_id,open_order_id,close_order_id,opened_at,closed_at
439,312485564,DOGEUSDT,closed_manual,0.0,5.315546706000001,5.315546706000001,,2041288511647006720,2944265325769651820,2026-04-06T22:54:41.982716+00:00,2026-04-13T08:49:58.936368+00:00
425,801937545,BTCUSDT,closed_manual,0.0,0.10500249199999998,0.10500249199999998,,2041113742070894592,2041208151403753472,2026-04-06T11:20:12.975696+00:00,2026-04-13T08:49:58.936368+00:00
424,312485564,BTCUSDT,closed_manual,0.0,-0.6008217779999999,-0.6008217779999999,,2041113739575197696,2043882741577867264,2026-04-06T11:20:12.79009+00:00,2026-04-13T08:49:58.936368+00:00
447,312485564,XRPUSDT,closed_manual,0.0,-0.059379968000000005,-0.059379968000000005,2041678722042290176,2041678722042290176,2044463347835691008,2026-04-08T00:45:14.607204+00:00,2026-04-13T08:49:58.936368+00:00
448,312485564,DOGEUSDT,closed_manual,0.0,5.297521530000001,5.297521530000001,2041678943434391552,2041678943434391552,2944265325769651820,2026-04-08T00:46:07.394636+00:00,2026-04-13T08:49:58.936368+00:00
441,312485564,BTCUSDT,closed_manual,0.0,-0.0862056,-0.0862056,,2041301244962455552,2043882741577867264,2026-04-06T23:45:18.635128+00:00,2026-04-13T08:49:58.936368+00:00
445,2107355248,ADAUSDT,closed_manual,0.0,-5.6824620900000005,-5.6824620900000005,,2041607322023587840,8203797159819122784,2026-04-07T20:01:33.111802+00:00,2026-04-13T08:49:58.936368+00:00
452,7675185179,BNBUSDT,closed_manual,0.0,-0.62183628,-0.62183628,2041753478502338560,2041753478502338560,2043755642158399488,2026-04-08T05:42:17.941297+00:00,2026-04-13T08:49:58.936368+00:00
454,801937545,AVAXUSDT,closed_manual,0.0,-0.3221594,-0.3221594,2041754600029917184,2041754600029917184,1171021444538978541,2026-04-08T05:46:45.330933+00:00,2026-04-13T08:49:58.936368+00:00
455,801937545,ETHUSDT,closed_manual,0.0,-0.56244874,-0.56244874,2041754818070827008,2041754818070827008,7236132847287823857,2026-04-08T05:47:37.324072+00:00,2026-04-13T08:49:58.936368+00:00
456,801937545,SOLUSDT,closed_manual,0.0,-0.25099899999999997,-0.25099899999999997,2041755037370044416,2041755037370044416,7521341940868054088,2026-04-08T05:48:29.609022+00:00,2026-04-13T08:49:58.936368+00:00
442,985106924,BTCUSDT,closed_manual,0.0,-7.094889,-7.094889,2041437592818094080,2041437592818094080,2956878597594496821,2026-04-07T08:47:04.974198+00:00,2026-04-13T08:49:58.936368+00:00
451,7675185179,SOLUSDT,closed_manual,0.0,-0.1327843714285714,-0.1327843714285714,2041753256103550976,2041753256103550976,3620989677750199758,2026-04-08T05:41:24.912493+00:00,2026-04-13T08:49:58.936368+00:00
470,8429733088,AVAXUSDT,sideways_max_hold_exceeded,0.0,-0.059732400000000005,-0.059732400000000005,,2042163077772541952,2042163704732889088,2026-04-09T08:50:02.515837+00:00,2026-04-09T08:52:23.728193+00:00
485,7582955848,LINKUSDT,sideways_max_hold_exceeded,0.07444247,-0.009023992,-0.08346646199999999,,2042210442625818624,2042211110518300672,2026-04-09T11:58:06.714253+00:00,2026-04-09T12:00:46.376707+00:00
487,7582955848,XRPUSDT,sideways_max_hold_exceeded,0.05004104,-0.014945,-0.06498604,,2042211831447896064,2042212360416718848,2026-04-09T12:03:37.837844+00:00,2026-04-09T12:05:44.298369+00:00
506,312485564,ATOMUSDT,sideways_max_hold_exceeded,0.58094917,-0.004367616000000001,-0.585316786,,2042308018792452096,2042308624277921792,2026-04-09T18:25:51.187595+00:00,2026-04-09T18:28:15.461791+00:00
14,5366384434,ETHUSDT,closed_manual,0.0,-1.77155334,-1.77155334,2033930691356221440,2033930691356221440,2034180626290929664,2026-03-17T15:37:19.701438+00:00,2026-04-13T08:49:58.936368+00:00
394,312485564,ADAUSDT,closed_manual,0.0,-31.03838472,-31.03838472,,2040704072378286080,6351579215306593999,2026-04-05T08:12:20.07063+00:00,2026-04-13T08:49:58.936368+00:00
399,312485564,ETHUSDT,closed_manual,0.0,4.3870198333333335,4.3870198333333335,,2040778320266436608,4775187331938959447,2026-04-05T13:07:22.481789+00:00,2026-04-13T08:49:58.936368+00:00
411,985106924,DOTUSDT,closed_manual,0.0,6.4049777,6.4049777,,2040937064480706560,2040938692399190016,2026-04-05T23:38:09.712287+00:00,2026-04-13T08:49:58.936368+00:00
412,985106924,AVAXUSDT,closed_manual,0.0,0.6398836,0.6398836,2041026434600665088,2041026434600665088,2041873378889834496,2026-04-06T05:33:17.184147+00:00,2026-04-13T08:49:58.936368+00:00
414,985106924,DOGEUSDT,closed_manual,0.0,3.30225231,3.30225231,2041026871814844416,2041026871814844416,2041095665090449408,2026-04-06T05:35:01.412717+00:00,2026-04-13T08:49:58.936368+00:00
459,985106924,SOLUSDT,closed_manual,0.0,-6.549,-6.549,2041827335334637568,2041827335334637568,6669898540154910053,2026-04-08T10:35:46.777462+00:00,2026-04-13T08:49:58.936368+00:00
460,985106924,BTCUSDT,closed_manual,0.0,-6.144,-6.144,2041827567862636544,2041827567862636544,2956878597594496821,2026-04-08T10:36:42.229331+00:00,2026-04-13T08:49:58.936368+00:00
501,1766523174,XRPUSDT,closed_manual,0.0,0.34086718,0.34086718,,2042253287797673984,9005700802856278702,2026-04-09T14:48:22.290334+00:00,2026-04-13T08:49:58.936368+00:00
507,8429733088,ATOMUSDT,sideways_max_hold_exceeded,0.0,-0.057535992,-0.057535992,,2042308022227587072,2042308605902630912,2026-04-09T18:25:51.51759+00:00,2026-04-09T18:28:11.30709+00:00
510,2107355248,ATOMUSDT,sideways_max_hold_exceeded,0.08633341,-0.0013083079999999993,-0.087641718,,2042308171209179136,2042308746470629376,2026-04-09T18:26:27.207628+00:00,2026-04-09T18:28:44.53404+00:00
511,1766523174,ATOMUSDT,sideways_max_hold_exceeded,0.12279096,-0.00046389600000000053,-0.12325485600000001,,2042308171624415232,2042308746495705088,2026-04-09T18:26:27.350135+00:00,2026-04-09T18:28:44.662632+00:00
514,801937545,ATOMUSDT,sideways_max_hold_exceeded,0.07165261,-0.02203132,-0.09368393,,2042308870903013376,2042309565274189824,2026-04-09T18:29:17.106821+00:00,2026-04-09T18:31:59.615634+00:00
616,312485564,BNBUSDT,sideways_max_hold_exceeded,0.0,-7.28723088,-7.28723088,2043755119069937664,2043755119069937664,2043755642179354624,2026-04-13T18:16:06.977173+00:00,2026-04-13T18:18:11.522273+00:00
619,7582955848,BNBUSDT,sideways_max_hold_exceeded,0.0,-1.11483756,-1.11483756,2043755119380316160,2043755119380316160,2043755642141577216,2026-04-13T18:16:07.362768+00:00,2026-04-13T18:18:11.866054+00:00
622,282898946,BNBUSDT,sideways_max_hold_exceeded,-3.15,-0.3172302,2.8327698,2043755119665618944,2043755119665618944,2043755642636533760,2026-04-13T18:16:07.752187+00:00,2026-04-13T18:18:12.57137+00:00
615,8429733088,BNBUSDT,sideways_max_hold_exceeded,0.0,-5.73507999652889,-5.73507999652889,2043755119057346560,2043755119057346560,2043755642707808256,2026-04-13T18:16:06.85633+00:00,2026-04-13T18:18:12.999436+00:00
610,6954315669,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.28097532000000003,-0.28097532000000003,2043755118570819584,2043755118570819584,2043755642766548992,2026-04-13T18:16:06.169108+00:00,2026-04-13T18:18:13.171888+00:00
613,1087836223,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.24443370000000003,-0.24443370000000003,2043755118986149888,2043755118986149888,2043755642787532800,2026-04-13T18:16:06.593705+00:00,2026-04-13T18:18:13.355569+00:00
599,7582955848,UNIUSDT,closed_manual,0.0,-0.5971913999999999,-0.5971913999999999,2043749752885776384,2043749752885776384,5989161806842300820,2026-04-13T17:54:48.977889+00:00,2026-04-13T19:40:59.523534+00:00
597,5874734020,UNIUSDT,closed_manual,0.0,-0.0889434,-0.0889434,2043749752290279424,2043749752290279424,2115194506744960645,2026-04-13T17:54:48.649693+00:00,2026-04-13T19:41:01.135448+00:00
609,8429733088,UNIUSDT,closed_manual,0.0,-6.8867604,-6.8867604,2043749755188531200,2043749755188531200,2671206887911836930,2026-04-13T17:54:53.406202+00:00,2026-04-13T19:41:01.952814+00:00
598,1969755249,UNIUSDT,closed_manual,0.0,-0.3303612,-0.3303612,2043749752860708864,2043749752860708864,412962522293030281,2026-04-13T17:54:48.847801+00:00,2026-04-13T19:41:03.36198+00:00
659,7675185179,AVAXUSDT,max_hold_time_exceeded,0.0,0.1348352,0.1348352,2043798929967788032,2043798929967788032,2043806565308170240,2026-04-13T21:10:16.717264+00:00,2026-04-13T21:40:32.78369+00:00
662,7582955848,AVAXUSDT,max_hold_time_exceeded,0.0,0.1179808,0.1179808,2043798930617888768,2043798930617888768,2043806568646836224,2026-04-13T21:10:17.154157+00:00,2026-04-13T21:40:33.799218+00:00
641,1187119989,ADAUSDT,closed_manual,0.0,-0.58618536,-0.58618536,2043773446148468736,2043773446148468736,5987542084016723732,2026-04-13T19:28:57.746972+00:00,2026-04-14T02:21:21.874716+00:00
643,7675185179,ADAUSDT,closed_manual,0.0,-4.1772820799999995,-4.1772820799999995,2043773446135865344,2043773446135865344,3783281748418244721,2026-04-13T19:28:59.577421+00:00,2026-04-14T02:21:22.358301+00:00
512,8030312242,ATOMUSDT,sideways_max_hold_exceeded,0.09525611,-0.014646520000000001,-0.10990263,,2042308856969486336,2042309550929670144,2026-04-09T18:29:10.613977+00:00,2026-04-09T18:31:56.277909+00:00
515,8429733088,ATOMUSDT,sideways_max_hold_exceeded,5.00280216,-0.30782308,-5.31062524,,2042308885834735616,2042309557724491776,2026-04-09T18:29:17.416944+00:00,2026-04-09T18:31:58.461622+00:00
513,1087836223,ATOMUSDT,sideways_max_hold_exceeded,0.0541646,-0.0166158,-0.0707804,,2042308870882066432,2042309561289572352,2026-04-09T18:29:16.964233+00:00,2026-04-09T18:31:59.044769+00:00
516,7582955848,ATOMUSDT,sideways_max_hold_exceeded,0.14836002,-0.03818669399999999,-0.186546714,,2042309170179190784,2042309755959803904,2026-04-09T18:30:25.197382+00:00,2026-04-09T18:32:45.163906+00:00
620,7675185179,BNBUSDT,sideways_max_hold_exceeded,-9.63,-0.96981804,8.660181960000001,2043755119581642752,2043755119581642752,2043755642158399488,2026-04-13T18:16:07.49685+00:00,2026-04-13T18:18:11.338891+00:00
614,5874734020,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.19033812,-0.19033812,2043755119069933568,2043755119069933568,2043755642166792192,2026-04-13T18:16:06.72288+00:00,2026-04-13T18:18:12.049471+00:00
617,2107355248,BNBUSDT,sideways_max_hold_exceeded,0.0,-1.29611196,-1.29611196,2043755119166496768,2043755119166496768,2043755642741379072,2026-04-13T18:16:07.092139+00:00,2026-04-13T18:18:12.774805+00:00
611,8030312242,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.23565672,-0.23565672,2043755118755368960,2043755118755368960,2043755643085328384,2026-04-13T18:16:06.332971+00:00,2026-04-13T18:18:13.521905+00:00
624,5874734020,SOLUSDT,closed_manual,0.0,-0.051703200000000005,-0.051703200000000005,2043758487347793920,2043758487347793920,6570816741633381443,2026-04-13T18:29:31.281993+00:00,2026-04-13T19:41:01.18868+00:00
601,312485564,UNIUSDT,closed_manual,0.0,-2.3633531999999997,-2.3633531999999997,2043749753456295936,2043749753456295936,2644871096500013945,2026-04-13T17:54:51.823033+00:00,2026-04-13T19:41:08.60658+00:00
607,282898946,UNIUSDT,closed_manual,0.0,-0.1651806,-0.1651806,2043749754689421312,2043749754689421312,2570595529087583749,2026-04-13T17:54:53.114033+00:00,2026-04-13T19:41:11.284781+00:00
653,282898946,AVAXUSDT,max_hold_time_exceeded,0.0,0.1435614,0.1435614,2043798928432652288,2043798928432652288,2043806490687279104,2026-04-13T21:10:13.087886+00:00,2026-04-13T21:40:14.343047+00:00
657,2107355248,AVAXUSDT,max_hold_time_exceeded,0.0,0.1516896,0.1516896,2043798930177503232,2043798930177503232,2043806565278822400,2026-04-13T21:10:16.296528+00:00,2026-04-13T21:40:32.618681+00:00
663,8429733088,AVAXUSDT,max_hold_time_exceeded,0.0,1.0618272,1.0618272,2043798930605314048,2043798930605314048,2043806570869768192,2026-04-13T21:10:17.325247+00:00,2026-04-13T21:40:34.000064+00:00
665,7989568931,AVAXUSDT,max_hold_time_exceeded,0.0,0.08427200000000001,0.08427200000000001,2043798930735345664,2043798930735345664,2043806570878185472,2026-04-13T21:10:17.625351+00:00,2026-04-13T21:40:34.173129+00:00
636,1087836223,ADAUSDT,closed_manual,0.0,-1.75870898,-1.75870898,2043773410291294208,2043773410291294208,7981470884166784495,2026-04-13T19:28:55.640752+00:00,2026-04-14T02:21:18.594691+00:00
637,5874734020,ADAUSDT,closed_manual,0.0,-0.84426818,-0.84426818,2043773431384424448,2043773431384424448,7864466163235125635,2026-04-13T19:28:56.698696+00:00,2026-04-14T02:21:19.157378+00:00
645,312485564,ADAUSDT,closed_manual,0.0,-31.57433376,-31.57433376,2043773446844719104,2043773446844719104,6351579215306593999,2026-04-13T19:28:59.879397+00:00,2026-04-14T02:21:23.455363+00:00
647,6954315669,ADAUSDT,closed_manual,0.0,-1.27481088,-1.27481088,2043773447893213184,2043773447893213184,5613779180532102893,2026-04-13T19:29:00.287798+00:00,2026-04-14T02:21:23.964612+00:00
528,8429733088,ADAUSDT,sideways_max_hold_exceeded,2.215636,-0.0005628599999999984,-2.21619886,,2042483604202590208,2042484183893078016,2026-04-10T06:03:33.627199+00:00,2026-04-10T06:05:52.045305+00:00
527,2107355248,ADAUSDT,sideways_max_hold_exceeded,0.06120797,0.004452299999999999,-0.05675567,,2042483603820908544,2042484195909791744,2026-04-10T06:03:33.419724+00:00,2026-04-10T06:05:54.857845+00:00
529,312485564,SOLUSDT,sideways_max_hold_exceeded,0.43703678,-0.009296899999999999,-0.44633368,,2042485610472382464,2042486160496619520,2026-04-10T06:11:33.303173+00:00,2026-04-10T06:13:43.304691+00:00
530,312485564,SOLUSDT,sideways_max_hold_exceeded,-0.25034582,-0.0402225,0.21012332,,2042504434399617024,2042504957907505152,2026-04-10T07:26:19.835008+00:00,2026-04-10T07:28:25.003917+00:00
534,312485564,DOGEUSDT,sideways_max_hold_exceeded,-0.16899782,-0.042377048,0.126620772,,2042505284723482624,2042505912237572096,2026-04-10T07:29:42.55232+00:00,2026-04-10T07:32:12.513789+00:00
535,312485564,ETHUSDT,sideways_max_hold_exceeded,0.17879494,-0.009161438000000001,-0.187956378,,2042505638529810432,2042506181281116160,2026-04-10T07:31:07.313267+00:00,2026-04-10T07:33:16.633006+00:00
539,7675185179,DOGEUSDT,sideways_max_hold_exceeded,0.05816892,-0.0087012,-0.06687012,,2042506086833848320,2042506641744375808,2026-04-10T07:32:53.792702+00:00,2026-04-10T07:35:06.44818+00:00
541,312485564,ETHUSDT,sideways_max_hold_exceeded,-0.10466968,-0.029732032,0.074937648,,2042506405009563648,2042506976126885888,2026-04-10T07:34:09.653827+00:00,2026-04-10T07:36:26.28004+00:00
542,312485564,XRPUSDT,sideways_max_hold_exceeded,0.07683362,-0.023175168,-0.100008788,,2042506899635339264,2042507431259213824,2026-04-10T07:36:07.707997+00:00,2026-04-10T07:38:14.671864+00:00
546,312485564,ETHUSDT,sideways_max_hold_exceeded,-0.28920596,-0.043258138,0.24594782199999998,,2042507215797821440,2042507747925000192,2026-04-10T07:37:23.384696+00:00,2026-04-10T07:39:30.097927+00:00
521,2107355248,DOTUSDT,closed_manual,0.0,-0.0692754,-0.0692754,,2042384989463314432,8538064738997694389,2026-04-09T23:31:45.26704+00:00,2026-04-13T08:49:58.936368+00:00
522,1766523174,DOTUSDT,closed_manual,0.0,-0.2434758,-0.2434758,,2042384992374145024,2287878344090813962,2026-04-09T23:31:45.481172+00:00,2026-04-13T08:49:58.936368+00:00
523,7582955848,DOTUSDT,closed_manual,0.0,-0.06016152,-0.06016152,,2042385190886395904,1556877768441897397,2026-04-09T23:32:31.534812+00:00,2026-04-13T08:49:58.936368+00:00
547,312485564,XRPUSDT,sideways_max_hold_exceeded,-0.34918313,-0.03871966,0.31046347,,2042507865944367104,2042508474328150016,2026-04-10T07:39:58.223297+00:00,2026-04-10T07:42:23.545126+00:00
618,1969755249,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.48037715999999997,-0.48037715999999997,2043755119170699264,2043755119170699264,2043755642594607104,2026-04-13T18:16:07.208554+00:00,2026-04-13T18:18:12.416828+00:00
548,312485564,ADAUSDT,sideways_max_hold_exceeded,-0.83012234,-0.09271236000000001,0.7374099799999999,,2042510720591822848,2042511265591234560,2026-04-10T07:51:18.867027+00:00,2026-04-10T07:53:28.841381+00:00
550,7582955848,ADAUSDT,sideways_max_hold_exceeded,-0.10589496,-0.0182,0.08769495999999999,,2042510744025432064,2042511280665571328,2026-04-10T07:51:24.461796+00:00,2026-04-10T07:53:32.355374+00:00
551,7675185179,ADAUSDT,sideways_max_hold_exceeded,-0.10844127,-0.01350324,0.09493803,,2042510764552368128,2042511355261276160,2026-04-10T07:51:29.42489+00:00,2026-04-10T07:53:50.160445+00:00
552,7675185179,LINKUSDT,sideways_max_hold_exceeded,-0.07507883,-0.005968497821596299,0.0691103321784037,,2042518088864067584,2042518682584551424,2026-04-10T08:20:35.300657+00:00,2026-04-10T08:22:57.265791+00:00
563,7582955848,LINKUSDT,sideways_max_hold_exceeded,0.07284985,-0.004873440000000001,-0.07772329,,2042518991809630208,2042519539048849408,2026-04-10T08:24:10.580325+00:00,2026-04-10T08:26:21.702276+00:00
564,1766523174,LINKUSDT,sideways_max_hold_exceeded,0.0604923,-0.00201498,-0.06250728,,2042518992514228224,2042519543012487168,2026-04-10T08:24:10.762629+00:00,2026-04-10T08:26:23.199668+00:00
565,7675185179,LINKUSDT,sideways_max_hold_exceeded,0.05003459,-0.00022508344490729986,-0.050259673444907296,,2042519086055641088,2042519700953206784,2026-04-10T08:24:33.058541+00:00,2026-04-10T08:27:00.253406+00:00
566,8429733088,LINKUSDT,sideways_max_hold_exceeded,0.0,-0.073590456,-0.073590456,2042846673898426368,2042846673898426368,2042847370039635968,2026-04-11T06:06:16.420496+00:00,2026-04-11T06:09:02.786358+00:00
621,1766523174,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.1341822857142857,-0.1341822857142857,2043755119573344256,2043755119573344256,2043755642108051456,2026-04-13T18:16:07.622576+00:00,2026-04-13T18:18:11.689157+00:00
612,1187119989,BNBUSDT,sideways_max_hold_exceeded,0.0,-0.14501952,-0.14501952,2043755118998724608,2043755118998724608,2043755642443587584,2026-04-13T18:16:06.470044+00:00,2026-04-13T18:18:12.243406+00:00
633,7582955848,SOLUSDT,closed_manual,0.0,-0.323145,-0.323145,2043758488367026176,2043758488367026176,6375822019261651498,2026-04-13T18:29:32.889718+00:00,2026-04-13T19:40:59.466179+00:00
604,1087836223,UNIUSDT,closed_manual,0.0,-0.21600540000000001,-0.21600540000000001,2043749753888215040,2043749753888215040,7519650555437803753,2026-04-13T17:54:52.299209+00:00,2026-04-13T19:41:00.201363+00:00
603,2107355248,UNIUSDT,closed_manual,0.0,-0.6988409999999999,-0.6988409999999999,2043749753779257344,2043749753779257344,8359415775941253826,2026-04-13T17:54:52.087053+00:00,2026-04-13T19:41:02.826196+00:00
608,7675185179,UNIUSDT,closed_manual,0.0,-0.5209542,-0.5209542,2043749755167539200,2043749755167539200,6009427901303798999,2026-04-13T17:54:53.270484+00:00,2026-04-13T19:41:12.080438+00:00
579,8429733088,DOGEUSDT,sideways_max_hold_exceeded,-0.60282369,-0.09220081599999999,0.5106228740000001,2042856943127502848,2042856943127502848,2042857464311693312,2026-04-11T06:47:04.903102+00:00,2026-04-11T06:49:09.0623+00:00
577,312485564,DOGEUSDT,sideways_max_hold_exceeded,-0.27967993,-0.053369352,0.226310578,2042856933950365696,2042856933950365696,2042857464328507392,2026-04-11T06:47:02.319274+00:00,2026-04-11T06:49:09.245872+00:00
581,8429733088,UNIUSDT,sideways_max_hold_exceeded,1.69568153,0.0305928,-1.6650887300000001,,2043079756035805184,2043080301161025536,2026-04-11T21:32:27.203685+00:00,2026-04-11T21:34:37.682929+00:00
582,7675185179,UNIUSDT,sideways_max_hold_exceeded,0.25792267,0.0043704,-0.25355227,,2043079762591444992,2043080311248318464,2026-04-11T21:32:28.744556+00:00,2026-04-11T21:34:40.119417+00:00
664,312485564,AVAXUSDT,max_hold_time_exceeded,0.0,0.4382144,0.4382144,2043798930580135936,2043798930580135936,2043806568072216576,2026-04-13T21:10:17.463278+00:00,2026-04-13T21:40:33.29281+00:00
583,8429733088,AVAXUSDT,sideways_max_hold_exceeded,0.30449921,-0.049435,-0.35393421,2043424805340692480,2043424805340692480,2043425330903687168,2026-04-12T20:23:33.521655+00:00,2026-04-12T20:25:39.379463+00:00
658,1766523174,AVAXUSDT,max_hold_time_exceeded,0.0,0.0727088,0.0727088,2043798929938419712,2043798929938419712,2043806570974674944,2026-04-13T21:10:16.505537+00:00,2026-04-13T21:40:34.570853+00:00
646,282898946,ADAUSDT,closed_manual,0.0,-1.5935136,-1.5935136,2043773447192764416,2043773447192764416,4245974300718695865,2026-04-13T19:29:00.024343+00:00,2026-04-14T02:21:25.053935+00:00
446,312485564,SOLUSDT,closed_manual,0.0,2.7017156,2.7017156,2041677060418424832,2041677060418424832,2043731461458935808,2026-04-08T00:38:38.44671+00:00,2026-04-13T08:49:58.936368+00:00
453,7675185179,ATOMUSDT,closed_manual,0.0,-2.199638412,-2.199638412,2041753698753699840,2041753698753699840,2043154819510472704,2026-04-08T05:43:10.448339+00:00,2026-04-13T08:49:58.936368+00:00
449,312485564,UNIUSDT,closed_manual,0.0,-2.0625828,-2.0625828,2041679159709491200,2041679159709491200,2644871096500013945,2026-04-08T00:46:58.956965+00:00,2026-04-13T08:49:58.936368+00:00
623,1087836223,SOLUSDT,closed_manual,0.0,-0.0716661,-0.0716661,2043758487364476928,2043758487364476928,4185942333897826524,2026-04-13T18:29:31.120417+00:00,2026-04-13T19:41:00.259885+00:00
635,2107355248,SOLUSDT,closed_manual,0.0,-0.38777399999999995,-0.38777399999999995,2043758488736108544,2043758488736108544,4727653656590217394,2026-04-13T18:29:33.140162+00:00,2026-04-13T19:41:02.882825+00:00
632,282898946,SOLUSDT,closed_manual,0.0,-0.09048060000000001,-0.09048060000000001,2043758488387993600,2043758488387993600,4735123233294740966,2026-04-13T18:29:32.763873+00:00,2026-04-13T19:41:11.332817+00:00
652,1969755249,XRPUSDT,closed_tp,105.1974,3.12320932,-102.07419068,2043797380780630016,2043797380780630016,2044057102804889600,2026-04-13T21:04:02.444972+00:00,2026-04-14T15:43:52.281359+00:00
11,5187148337,ETHUSDT,closed_manual,0.0,-0.095014,-0.095014,2033925268343447552,2033925268343447552,1232293806133925184,2026-03-17T15:15:46.756567+00:00,2026-04-13T08:49:58.936368+00:00
450,7675185179,AVAXUSDT,closed_manual,0.0,0.1338416,0.1338416,2041753037064495104,2041753037064495104,2043806565308170240,2026-04-08T05:40:32.690981+00:00,2026-04-13T08:49:58.936368+00:00
6,5187148337,BTCUSDT,closed_manual,0.0,-0.0763015,-0.0763015,2033921515380883456,2033921515380883456,2034110534291087360,2026-03-17T15:00:51.98875+00:00,2026-04-13T08:49:58.936368+00:00
629,1969755249,SOLUSDT,closed_manual,0.0,-0.12925799999999998,-0.12925799999999998,2043758488362721280,2043758488362721280,5747774707283559388,2026-04-13T18:29:32.37932+00:00,2026-04-13T19:41:03.427795+00:00
631,312485564,SOLUSDT,closed_manual,0.0,-2.0810538,-2.0810538,2043758488366911488,2043758488366911488,2092084100302480753,2026-04-13T18:29:32.636481+00:00,2026-04-13T19:41:08.663069+00:00
413,985106924,ETHUSDT,closed_manual,0.0,-7.95145176,-7.95145176,2041026659264339968,2041026659264339968,7261202753011928450,2026-04-06T05:34:10.731894+00:00,2026-04-13T08:49:58.936368+00:00
458,985106924,UNIUSDT,closed_manual,0.0,-7.1207063999999995,-7.1207063999999995,2041827102324224000,2041827102324224000,8576252869319727690,2026-04-08T10:34:51.226631+00:00,2026-04-13T08:49:58.936368+00:00
634,8429733088,SOLUSDT,closed_manual,0.0,-2.972934,-2.972934,2043758488459284480,2043758488459284480,6589969361792960453,2026-04-13T18:29:33.017531+00:00,2026-04-13T19:41:02.038161+00:00
626,6954315669,SOLUSDT,closed_manual,0.0,-0.07755480000000001,-0.07755480000000001,2043758487893028864,2043758487893028864,1107583082293143567,2026-04-13T18:29:31.895543+00:00,2026-04-13T19:41:04.180061+00:00
630,8030312242,SOLUSDT,closed_manual,0.0,-0.06462899999999999,-0.06462899999999999,2043758488333430784,2043758488333430784,6489961111073114990,2026-04-13T18:29:32.49308+00:00,2026-04-13T19:41:07.589562+00:00
627,7675185179,SOLUSDT,closed_manual,0.0,-0.29729340000000004,-0.29729340000000004,2043758487729475584,2043758487729475584,2858822724602148689,2026-04-13T18:29:32.078626+00:00,2026-04-13T19:41:12.132379+00:00
638,7582955848,ADAUSDT,closed_manual,0.0,-4.91464722,-4.91464722,2043773443904446464,2043773443904446464,4344967595826596372,2026-04-13T19:28:57.25606+00:00,2026-04-14T02:21:19.736089+00:00
625,1766523174,SOLUSDT,closed_manual,0.0,0.2146288,0.2146288,2043758487964356608,2043758487964356608,505537392900634902,2026-04-13T18:29:31.774208+00:00,2026-04-14T02:21:22.924015+00:00
839,1969755249,LINKUSDT,max_hold_time_exceeded,0.0,0.17847121600000002,0.17847121600000002,2044426638787997696,2044426638787997696,2044434326435442688,2026-04-15T14:44:37.873372+00:00,2026-04-15T15:15:02.758533+00:00
838,7582955848,LINKUSDT,max_hold_time_exceeded,0.0,0.061450956,0.061450956,2044426638779613184,2044426638779613184,2044434505280569344,2026-04-15T14:44:37.717439+00:00,2026-04-15T15:15:44.707405+00:00
842,8429733088,ADAUSDT,max_hold_time_exceeded,0.0,0.11697189999999999,0.11697189999999999,2044426653975506944,2044426653975506944,2044434617516044288,2026-04-15T14:44:42.214685+00:00,2026-04-15T15:16:11.449026+00:00
840,2107355248,ADAUSDT,max_hold_time_exceeded,0.0,0.0507906,0.0507906,2044426642835517440,2044426642835517440,2044434703864078336,2026-04-15T14:44:38.178463+00:00,2026-04-15T15:16:32.06789+00:00
847,7675185179,LINKUSDT,max_hold_time_exceeded,0.0,0.06746875,0.06746875,2044426732023123968,2044426732023123968,2044434920034398208,2026-04-15T14:44:54.808007+00:00,2026-04-15T15:17:23.569264+00:00
939,7989568931,ATOMUSDT,closed_tp,0.0,-0.07411851,-0.07411851,2044440864621420544,2044440864621420544,4172344742866105512,2026-04-15T15:41:05.373646+00:00,2026-04-15T16:07:19.791294+00:00
639,8429733088,ADAUSDT,closed_manual,0.0,-46.08668976,-46.08668976,2043773446169436160,2043773446169436160,565396666664952233,2026-04-13T19:28:57.494818+00:00,2026-04-14T02:21:20.271656+00:00
642,1766523174,ADAUSDT,closed_manual,0.0,-1.27481088,-1.27481088,2043773446173548544,2043773446173548544,2461821409775493387,2026-04-13T19:28:59.41733+00:00,2026-04-14T02:21:22.873126+00:00
673,8030312242,UNIUSDT,closed_manual,0.0,-0.1151346,-0.1151346,2043946064528891904,2043946064528891904,3263569305226880549,2026-04-14T06:54:55.965674+00:00,2026-04-14T07:33:12.988353+00:00
686,7989568931,AVAXUSDT,closed_manual,0.0,-0.3718332,-0.3718332,2043948572882079744,2043948572882079744,1730853227554617751,2026-04-14T07:04:54.482489+00:00,2026-04-14T07:33:14.342289+00:00
678,312485564,UNIUSDT,closed_manual,0.0,-0.9559360909090949,-0.9559360909090949,2043946065279643648,2043946065279643648,3842623092832715993,2026-04-14T06:54:56.694879+00:00,2026-04-14T07:33:17.39565+00:00
